"Original_country_name_in_FUBC_report","Original_crop_name_in_FUBC_report","Year","Year_for_FAO_area","FAO_area_ha","IFA_area_ha","FAO_area_used_Yes_No","IFA_N_t","IFA_P2O5_t","IFA_K2O_t","Comment","Survey_respondent","ISO3_code","Country","Crop","Crop_UNFAO","Crop_UNFAO_aggregated","Crop_for_final_IFA_reporting"
"Brazil","Other Cereals","2018",2018,1404461,732300,"No",21900,19466,33364,NA,"AgroConsult","BRA","Brazil","Other Cereals","Other cereals","Other cereals","Other cereals"
"Brazil","Soybeans","2018",2018,34777936,35874100,"No",562028,3315279,3200684,NA,"AgroConsult","BRA","Brazil","Soybeans","Soybeans","Soybeans","Soybeans"
"Brazil","Oil Palm","2018",2018,161558,0,"No",0,0,0,NA,"AgroConsult","BRA","Brazil","Oil Palm","Oil palm fruit","Oil palm fruit","Oil palm"
"Brazil","Rapeseed / Canola","2018",2018,34000,0,"No",0,0,0,NA,"AgroConsult","BRA","Brazil","Rapeseed / Canola","Rapeseed","Rapeseed","Rapeseed"
"Brazil","Other Oil Crops","2018",2018,541377,0,"No",0,0,0,NA,"AgroConsult","BRA","Brazil","Other Oil Crops","Other Oil Crops","Other oil Crops","Other oil crops"
"Brazil","Cotton","2018",2018,1150014,1641231,"No",391442,218714,273885,NA,"AgroConsult","BRA","Brazil","Cotton","Cottonseed","Cottonseed","Cottonseed"
"Brazil","Sugar Beet","2018",2018,0,0,"No",0,0,0,NA,"AgroConsult","BRA","Brazil","Sugar Beet","Sugar beet","Sugar beet","Sugar beet"
"Brazil","Sugar Cane","2018",2018,10013452,11772103,"No",895579,239138,772828,NA,"AgroConsult","BRA","Brazil","Sugar Cane","Sugar cane","Sugar cane","Sugar cane"
"Brazil","Tea","2018",2018,211,0,"No",0,0,0,NA,"AgroConsult","BRA","Brazil","Tea","Tea","Tea","Tea"
"Brazil","Coffee","2018",2018,1863966,2192248,"No",353157,91653,248554,NA,"AgroConsult","BRA","Brazil","Coffee","Coffee, green","Coffee, green","Coffee green"
"Brazil","Cocoa","2018",2018,577191,0,"No",0,0,0,NA,"AgroConsult","BRA","Brazil","Cocoa","Cocoa, beans","Cocoa, beans","Residual"
"Brazil","Roots & Tubers","2018",2018,1413960,125548,"No",18469,51822,37871,NA,"AgroConsult","BRA","Brazil","Roots & Tubers","Roots and tubers nes","Roots and tubers nes","Roots/tubers"
"Brazil","Fruits & Treenuts","2018",2018,2574557,1761224,"No",85695,69764,115854,NA,"AgroConsult","BRA","Brazil","Fruits & Treenuts","Fruit, fresh nes","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Brazil","Orange","2018",2018,680325,713047,"No",57577,23504,25386,NA,"AgroConsult","BRA","Brazil","Orange","Orange","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Brazil","Vegetables","2018",2018,362946,3152055,"No",123830,102911,123879,NA,"AgroConsult","BRA","Brazil","Vegetables","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"Brazil","Pulses","2018",2018,2874573,0,"No",0,0,0,NA,"AgroConsult","BRA","Brazil","Pulses","Pulses","Pulses","Pulses"
"Brazil","Grassland","2018",2018,173360801,2598856,"No",111745,41590,89710,NA,"AgroConsult","BRA","Brazil","Grassland","Grassland","Grassland","Grassland"
"Brazil","Tobacco","2018",2018,356212,360321,"No",80429,48634,30465,NA,"AgroConsult","BRA","Brazil","Tobacco","Tobacco, unmanufactured","Tobacco, unmanufactured","Residual"
"Brazil","Commercial Forests","2018",2018,NA,8415084,"No",137751,161517,178034,NA,"AgroConsult","BRA","Brazil","Commercial Forests","Forestry","Forestry","Residual"
"Brazil","Residual","2018",2018,NA,2681887,"No",62922,41465,55011,NA,"AgroConsult","BRA","Brazil","Residual","Residual","Residual","Residual"
"Bulgaria","Wheat","2017/18",2018,1212010,1212000,"No",151500,27876,9696,NA,"Fertilizers Europe","BGR","Bulgaria","Wheat","Wheat","Wheat","Wheat"
"Bulgaria","Grain maize, including corn cob maize","2017/18",2018,444620,445000,"No",57850,6675,5785,NA,"Fertilizers Europe","BGR","Bulgaria","Grain maize, including corn cob maize","Maize","Maize","Maize"
"Bulgaria","Green maize","2017/18",2018,NA,27000,"No",2430,270,135,"Silage maize (no maize for biogas in Bulgaria)","Fertilizers Europe","BGR","Bulgaria","Green maize","Maize, green","Maize, green","Maize green"
"Bulgaria","Other cereals","2017/18",2018,161140,162000,"No",13148,2116,728,"Barley, rye, triticale, oats, rice","Fertilizers Europe","BGR","Bulgaria","Other cereals","Other cereals","Other cereals","Other cereals"
"Bulgaria","Oilseed rape","2017/18",2018,182620,183000,"No",21045,4575,2928,NA,"Fertilizers Europe","BGR","Bulgaria","Oilseed rape","Rapeseed","Rapeseed","Rapeseed"
"Bulgaria","Other oil crops","2017/18",2018,798170,798000,"No",71820,12768,10374,"Sunflower, soya, linseed","Fertilizers Europe","BGR","Bulgaria","Other oil crops","Other oil crops","Other oil Crops","Other oil crops"
"Bulgaria","Sugar beet","2017/18",2018,0,0,"No",0,0,0,NA,"Fertilizers Europe","BGR","Bulgaria","Sugar beet","Sugar beet","Sugar beet","Sugar beet"
"Bulgaria","Fruits & Treenuts","2017/18",2018,78980,150000,"No",13500,4050,3375,"nuts, herbs, bushes, vineyards","Fertilizers Europe","BGR","Bulgaria","Fruits & Treenuts","Fruit, fresh nes","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Bulgaria","Vegetables","2017/18",2018,20990,58000,"No",7540,2900,2204,NA,"Fertilizers Europe","BGR","Bulgaria","Vegetables","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"Bulgaria","Pulses (peas, beans)","2017/18",2018,96440,96000,"No",384,384,192,NA,"Fertilizers Europe","BGR","Bulgaria","Pulses (peas, beans)","Pulses (peas, beans)","Pulses","Pulses"
"Bulgaria","Potato","2017/18",2018,14100,14000,"No",1820,1204,924,"Data for potatoes can be used as proxy for Roots and tubers","Fertilizers Europe","BGR","Bulgaria","Potato","Potato","Potato","Roots/tubers"
"Bulgaria","Total Grassland","2017/18",2018,1518000,1395000,"No",20,0,20,NA,"Fertilizers Europe","BGR","Bulgaria","Total Grassland","Grassland","Grassland","Grassland"
"Bulgaria","Fertilized forests","2017/18",2018,0,0,"No",0,0,0,NA,"Fertilizers Europe","BGR","Bulgaria","Fertilized forests","Forestry","Forestry","Residual"
"Bulgaria","Other crops","2017/18",2018,NA,197000,"No",8330,6785,548,"Other crops include tobacco, poppy, fodder (legumes), fodder (other), short rotation coppice, perenial herbaceous crops","Fertilizers Europe","BGR","Bulgaria","Other crops","Other crops","Other crops","Residual"
"Burkina Faso","Cotton","2017",2017,844895,645000,"No",41050,24390,24390,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","BFA","Burkina Faso","Cotton","Cottonseed","Cottonseed","Cottonseed"
"Burkina Faso","Sorghum","2017",2017,1667193,173000,"No",3154,2861,2042,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","BFA","Burkina Faso","Sorghum","Sorghum","Sorghum","Other cereals"
"Burkina Faso","Millet","2017",2017,1222575,1187000,"No",1235,943,673,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","BFA","Burkina Faso","Millet","Millet","Millet","Other cereals"
"Burkina Faso","Rice","2017",2017,165086,170000,"No",2924,1351,919,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","BFA","Burkina Faso","Rice","Rice, paddy","Rice, paddy","Rice"
"Burkina Faso","Cow pea","2017",2017,1157290,228000,"No",451,363,249,"belongs to pulses","AfricaFertilizer.Org initiative within the International Fertilizer Development Center","BFA","Burkina Faso","Cow pea","Cow pea","Pulses","Pulses"
"Burkina Faso","Fruits and vegetables","2017",2017,50341,64000,"No",472,299,238,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","BFA","Burkina Faso","Fruits and vegetables","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"Burkina Faso","Sugar cane","2017",2017,4817,4000,"No",162,220,538,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","BFA","Burkina Faso","Sugar cane","Sugar cane","Sugar cane","Sugar cane"
"Burkina Faso","Soybeans","2017",2017,17434,NA,"No",NA,NA,NA,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","BFA","Burkina Faso","Soybeans","Soybeans","Soybeans","Soybeans"
"Burkina Faso","Other Oil Crops","2017",2017,927607,NA,"No",NA,NA,NA,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","BFA","Burkina Faso","Other Oil Crops","Other Oil Crops","Other oil Crops","Other oil crops"
"Burkina Faso","Roots and Tubers","2017",2017,20752,NA,"No",NA,NA,NA,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","BFA","Burkina Faso","Roots and Tubers","Roots and tubers nes","Roots and tubers nes","Roots/tubers"
"Burkina Faso","Treenuts","2017",2017,128220,NA,"No",NA,NA,NA,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","BFA","Burkina Faso","Treenuts","Treenuts","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Burkina Faso","Other cereals","2017",2017,15679,NA,"No",NA,NA,NA,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","BFA","Burkina Faso","Other cereals","Other cereals","Other cereals","Other cereals"
"Burkina Faso","Other pulses","2017",2017,73840,NA,"No",NA,NA,NA,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","BFA","Burkina Faso","Other pulses","Other pulses","Pulses","Pulses"
"Burkina Faso","Maize","2017",2017,956386,911000,"No",32643,17651,12095,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","BFA","Burkina Faso","Maize","Maize","Maize","Maize"
"Canada","Wheat","2018/19",2019,9655600,10125700,"No",864237,319415,81077,NA,"Fertilizer Canada","CAN","Canada","Wheat","Wheat","Wheat","Wheat"
"Canada","Rice","2018/19",2019,0,0,"No",0,0,0,NA,"Fertilizer Canada","CAN","Canada","Rice","Rice, paddy","Rice, paddy","Rice"
"Canada","Grain Maize","2018/19",2019,1451200,1495500,"No",216824,74861,81488,NA,"Fertilizer Canada","CAN","Canada","Grain Maize","Maize","Maize","Maize"
"Canada","Green Maize","2018/19",2019,16227,429700,"No",31150,10755,11707,NA,"Fertilizer Canada","CAN","Canada","Green Maize","Maize, green","Maize, green","Maize green"
"Canada","Other Cereals","2018/19",2019,4208500,4940100,"No",359995,144296,29915,NA,"Fertilizer Canada","CAN","Canada","Other Cereals","Other cereals","Other cereals","Other cereals"
"Canada","Soybeans","2018/19",2019,2270500,2312500,"No",13532,57065,54860,NA,"Fertilizer Canada","CAN","Canada","Soybeans","Soybeans","Soybeans","Soybeans"
"Canada","Rapeseed/Canola","2018/19",2019,8319200,8480600,"No",912684,299743,66490,NA,"Fertilizer Canada","CAN","Canada","Rapeseed/Canola","Rapeseed","Rapeseed","Rapeseed"
"Canada","Other Oil Crops","2018/19",2019,530354,608000,"No",38420,13937,1695,NA,"Fertilizer Canada","CAN","Canada","Other Oil Crops","Other Oil Crops","Other oil Crops","Other oil crops"
"Canada","Sugar, Total (Beet)","2018/19",2019,12400,16700,"No",1325,663,884,NA,"Fertilizer Canada","CAN","Canada","Sugar, Total (Beet)","Sugar, Total (Beet)","Sugar beet","Sugar beet"
"Canada","Roots & Tubers","2018/19",2019,138339,146538,"No",25156,12867,27335,NA,"Fertilizer Canada","CAN","Canada","Roots & Tubers","Roots and tubers nes","Roots and tubers nes","Roots/tubers"
"Canada","Fruits & Treenuts","2018/19",2019,86462,128597,"No",11038,5646,11994,NA,"Fertilizer Canada","CAN","Canada","Fruits & Treenuts","Fruit, fresh nes","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Canada","Vegetables","2018/19",2019,89396,101684,"No",8728,4464,9484,NA,"Fertilizer Canada","CAN","Canada","Vegetables","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"Canada","Pulses","2018/19",2019,3505600,3639500,"No",32292,104008,19113,NA,"Fertilizer Canada","CAN","Canada","Pulses","Pulses","Pulses","Pulses"
"Canada","Grassland","2018/19",2019,NA,5081309,"No",8135,7616,2093,"FAO has no estimate of grassland area for 2019","Fertilizer Canada","CAN","Canada","Grassland","Grassland","Grassland","Grassland"
"Canada","Tame Hay","2018/19",2019,NA,5541760,"No",88717,83063,22832,"FAO has no estimate for tame hay","Fertilizer Canada","CAN","Canada","Tame Hay","Grassland","Grassland","Grassland"
"Canada","Residual","2018/19",2019,NA,717812,"No",0,0,0,"Fertilizer Canada reports no fertilizer use on Residual category","Fertilizer Canada","CAN","Canada","Residual","Residual","Residual","Residual"
"Chile","Wheat","2018",2018,236415,270000,"No",54000,22500,6000,NA,"SQM","CHL","Chile","Wheat","Wheat","Wheat","Wheat"
"Chile","Rice","2018",2018,29522,18000,"No",1700,1500,360,NA,"SQM","CHL","Chile","Rice","Rice, paddy","Rice, paddy","Rice"
"Chile","Maize, Green (silage, bioenergy)","2018",2018,9899,15000,"No",3500,2000,2500,NA,"SQM","CHL","Chile","Maize, Green (silage, bioenergy)","Maize, green","Maize, green","Maize green"
"Chile","Other Cereals","2018",2018,157177,150000,"No",25000,20000,8000,NA,"SQM","CHL","Chile","Other Cereals","Other cereals","Other cereals","Other cereals"
"Chile","Rapeseed / Canola","2018",2018,56533,40000,"No",7500,5000,1500,NA,"SQM","CHL","Chile","Rapeseed / Canola","Rapeseed","Rapeseed","Rapeseed"
"Chile","Other Oil Crops","2018",2018,35388,NA,"No",NA,NA,NA,NA,"SQM","CHL","Chile","Other Oil Crops","Other Oil Crops","Other oil Crops","Other oil crops"
"Chile","Sugar Beet","2018",2018,21672,15000,"No",3000,2500,2000,NA,"SQM","CHL","Chile","Sugar Beet","Sugar beet","Sugar beet","Sugar beet"
"Chile","Roots & Tubers","2018",2018,42669,45000,"No",7000,9000,7000,NA,"SQM","CHL","Chile","Roots & Tubers","Roots and tubers nes","Roots and tubers nes","Roots/tubers"
"Chile","Fruits & Treenuts","2018",2018,467174,475000,"No",45000,9000,35000,NA,"SQM","CHL","Chile","Fruits & Treenuts","Fruit, fresh nes","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Chile","Vegetables","2018",2018,71972,80000,"No",13000,10000,8000,NA,"SQM","CHL","Chile","Vegetables","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"Chile","Pulses","2018",2018,39009,NA,"No",NA,NA,NA,NA,"SQM","CHL","Chile","Pulses","Pulses","Pulses","Pulses"
"Chile","Grassland","2018",2018,14015000,1000000,"No",25000,20000,10000,NA,"SQM","CHL","Chile","Grassland","Grassland","Grassland","Grassland"
"Chile","Grassland (intensive)","2018",2018,NA,300000,"No",30000,30000,20000,NA,"SQM","CHL","Chile","Grassland (intensive)","Grassland","Grassland","Grassland"
"Chile","Maize Grain","2018",2018,89058,105000,"No",30000,11500,11000,NA,"SQM","CHL","Chile","Maize Grain","Maize","Maize","Maize"
"China","Wheat","2018",2018,24266190,22889000,"No",4854756.9,2856547.2,1702941.6,"Area estimate (2015) taken from Luo Y, Zhang Z, Ziyue L, Chen Y, Zhang L, Cao J, Tao F. 2020. Identifying the spatiotemporal changes of annual harvesting areas for three staple crops in China by integrating multi-data sources. Environmental Research Letters 15: 074003.","Ping He and Weifeng Zhang based on NDRC data","CHN","China","Wheat","Wheat","Wheat","Wheat"
"China","Rice","2018",2018,30189450,28336000,"No",5032473.6,2204540.8,2349054.4,"Area estimate (2015) taken from Luo Y, Zhang Z, Ziyue L, Chen Y, Zhang L, Cao J, Tao F. 2020. Identifying the spatiotemporal changes of annual harvesting areas for three staple crops in China by integrating multi-data sources. Environmental Research Letters 15: 074003.","Ping He and Weifeng Zhang based on NDRC data","CHN","China","Rice","Rice, paddy","Rice, paddy","Rice"
"China","Maize, Total","2018",2018,42149887,37348000,"No",7081180.8,4130688.8,2662912.4,"Area estimate (2015) taken from Luo Y, Zhang Z, Ziyue L, Chen Y, Zhang L, Cao J, Tao F. 2020. Identifying the spatiotemporal changes of annual harvesting areas for three staple crops in China by integrating multi-data sources. Environmental Research Letters 15: 074003.","Ping He and Weifeng Zhang based on NDRC data","CHN","China","Maize, Total","Maize","Maize","Maize"
"China","Soybeans","2018",2018,8412770,8244800,"Yes",408019.345,413067.007,248176.715,NA,"Ping He and Weifeng Zhang based on NDRC data","CHN","China","Soybeans","Soybeans","Soybeans","Soybeans"
"China","Rapeseed / Canola","2018",2018,6550610,6653000,"Yes",831272.409,419894.101,298707.816,NA,"Ping He and Weifeng Zhang based on NDRC data","CHN","China","Rapeseed / Canola","Rapeseed","Rapeseed","Rapeseed"
"China","Cotton","2018",2018,3354410,3194700,"Yes",986867.422,663837.739,167385.059,NA,"Ping He and Weifeng Zhang based on NDRC data","CHN","China","Cotton","Cottonseed","Cottonseed","Cottonseed"
"China","Sugar Beet","2018",2018,216130,174290,"Yes",72317.098,41345.669,8731.652,NA,"Ping He and Weifeng Zhang based on NDRC data","CHN","China","Sugar Beet","Sugar beet","Sugar beet","Sugar beet"
"China","Sugar Cane","2018",2018,1405840,1371400,"Yes",608447.552,258112.224,324046.12,NA,"Ping He and Weifeng Zhang based on NDRC data","CHN","China","Sugar Cane","Sugar cane","Sugar cane","Sugar cane"
"China","Tea","2018",2018,2985800,2848700,"Yes",1325695.2,343367,355310.2,"Average application rates provided by Dr. Weifeng Zhang (6190 samples, 2010-2014)","Ping He and Weifeng Zhang based on NDRC data","CHN","China","Tea","Tea","Tea","Tea"
"China","Roots & Tubers","2018",2018,7523380,NA,"Yes",1108946.212,659649.9584,584190.457,"Average application rates provided by Dr. Weifeng Zhang: 324 samples, mainly potato, 2018.","Ping He and Weifeng Zhang based on NDRC data","CHN","China","Roots & Tubers","Roots and tubers nes","Roots and tubers nes","Roots/tubers"
"China","Fruits (apples, citrus, oranges)","2018",2018,5062032,11135920,"Yes",1624912.272,1366748.64,1219949.712,"Apples, citrus and oranges only","Ping He and Weifeng Zhang based on NDRC data","CHN","China","Fruits (apples, citrus, oranges)","Fruit, fresh nes","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"China","Vegetables","2018",2018,23215444,19981100,"Yes",6537469.0304,4645410.3444,3540355.21,NA,"Ping He and Weifeng Zhang based on NDRC data","CHN","China","Vegetables","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"China","Other Cereals","2018",2018,2783731,3110400,"Yes",NA,NA,NA,NA,"Ping He and Weifeng Zhang based on NDRC data","CHN","China","Other Cereals","Other cereals","Other cereals","Other cereals"
"China","Oil Palm","2018",2018,50432,NA,"Yes",NA,NA,NA,NA,"Ping He and Weifeng Zhang based on NDRC data","CHN","China","Oil Palm","Oil palm fruit","Oil palm fruit","Oil palm"
"China","Other Oil Crops","2018",2018,6989657,NA,"Yes",NA,NA,NA,NA,"Ping He and Weifeng Zhang based on NDRC data","CHN","China","Other Oil Crops","Other Oil Crops","Other oil Crops","Other oil crops"
